player_id,name,position,team,age,height,bats,throws,experience,games,at_bats,plate_appearances,singles,doubles,triples,homeruns,runs_batted_in,sac_fly,sac_hits,strikeouts,walks,ground_dbl_play,hit_by_pitch,int_walks,pitches_seen_ab,wpa,war,contact,gap,power,eye,avoid_k,infield_range,infield_error,infield_arm,turn_dp,outfield_range,outfield_error,outfield_arm,catcher_ability,catcher_arm,P,C,1B,2B,3B,SS,LF,CF,RF,speed,steal,run,sacBunt,bunthit,int_neutral,int_high,we_neutral,we_high,greed_neutral,greed_high,loyalty_neutral,loyalty_high,leader_neutral,leader_high,avg,obp,slg,ops,iso,babip
30835,Luis Palma,CF,LAD,28,190,R,R,11,97,222,233,44,16,0,2,13,3,0,33,7,6,1,1,3.10,-1.4872,0.3404,14,14,7,4,18,11,14,2,15,14,18,10,1,1,0,0,0,0,0,0,17,11,0,13,16,13,5,1,1,0,1,0,1,0,0,0,0,1,0.279,0.300,0.378,0.679,0.099,0.316
21784,Luis Nava,3B,TOR,26,182,R,R,10,127,468,531,67,25,1,36,103,9,0,110,52,13,2,1,4.42,1.8982,4.0764,13,15,14,12,13,8,11,17,7,1,7,15,1,1,0,0,12,0,11,0,0,0,0,7,18,12,6,1,1,0,1,0,1,0,1,0,1,0,0.276,0.345,0.564,0.909,0.288,0.281
43679,Chan-ho Yeun,CF,MIA,28,192,R,R,11,59,62,67,10,1,0,1,4,1,1,18,2,1,1,0,3.48,-0.0737,-0.4433,10,10,3,10,12,6,5,6,6,20,16,13,1,1,0,0,0,0,0,0,0,20,0,18,19,13,7,1,1,0,0,1,0,0,0,1,0,0,0.194,0.227,0.258,0.485,0.065,0.250
23011,Tim Korman,1B,WAS,36,184,S,R,15,161,592,707,100,37,1,45,142,15,0,111,94,14,6,0,5.01,6.0743,6.4382,17,16,15,14,15,3,14,20,11,1,11,15,1,1,0,0,10,0,3,0,0,0,0,3,1,5,1,1,1,0,1,0,1,0,1,0,1,0,0.309,0.400,0.603,1.003,0.294,0.306
36461,Rogelio Sedillo,3B,BOS,27,186,R,R,11,66,202,221,28,10,1,11,21,1,0,58,15,11,3,0,3.97,-0.5178,0.0246,10,12,15,11,12,9,12,14,6,2,11,10,1,2,0,0,0,1,9,0,0,0,0,2,8,5,6,2,1,0,1,0,1,0,0,0,0,1,0.248,0.308,0.470,0.778,0.223,0.291
19865,Wei-qiang Yue,SS,PIT,25,187,R,R,10,68,210,234,32,8,1,0,6,1,1,58,20,8,2,1,4.35,-1.2387,-0.6874,10,11,1,11,10,15,20,17,20,1,15,13,1,1,0,0,0,0,0,17,0,0,0,17,18,18,10,6,1,0,0,1,0,0,0,1,0,1,0.195,0.270,0.243,0.513,0.048,0.268
23884,Rodolfo Vega,LF,SF,24,187,L,L,8,161,607,677,69,40,0,48,98,1,0,157,61,17,8,2,4.34,1.0642,4.5319,15,17,16,12,14,1,3,9,1,10,13,14,1,1,0,0,0,0,0,0,12,0,11,4,9,1,4,1,1,0,1,0,0,1,0,0,0,0,0.259,0.334,0.562,0.896,0.303,0.270
39769,Esteban Leyva,3B,NYY,29,189,R,R,12,8,17,20,4,0,0,0,0,0,0,4,3,1,0,0,4.71,-0.2523,0.023,10,11,8,14,11,8,11,18,10,3,10,14,1,1,0,0,15,0,12,0,0,0,0,10,19,12,7,1,0,1,0,1,1,0,0,1,1,0,0.235,0.350,0.235,0.585,0.000,0.308
41081,Jorge Leyva,2B,WAS,31,194,R,R,15,159,684,727,167,40,8,11,74,3,1,75,39,13,0,0,3.40,3.2064,3.5654,17,15,5,8,19,12,9,8,15,1,15,2,1,1,0,0,0,11,0,0,0,0,0,14,19,20,9,1,1,0,1,0,0,1,1,0,1,0,0.330,0.365,0.461,0.826,0.130,0.358
34998,Shamar Headlam,2B,CLE,24,182,S,R,6,31,77,81,15,5,1,0,7,0,0,14,3,2,1,0,3.36,-0.0759,0.0035,15,13,3,4,17,11,14,9,13,7,8,3,1,1,0,0,15,12,0,0,0,0,0,19,18,20,13,6,1,0,1,0,1,0,1,0,1,0,0.273,0.309,0.364,0.672,0.091,0.333
41440,Dave Gardner,1B,LAA,24,191,R,R,6,161,603,680,83,14,1,65,132,2,0,254,64,9,11,3,4.55,4.3375,5.9769,12,12,20,14,6,8,8,8,4,7,6,3,1,1,0,0,15,0,0,0,0,0,0,13,17,14,3,8,0,1,1,0,1,0,1,0,1,0,0.270,0.350,0.620,0.970,0.350,0.343
44253,Rob Horowitz,RF,HOU,29,192,L,L,5,135,480,556,83,18,0,21,47,2,0,82,68,6,6,0,4.76,2.5397,2.3625,14,13,11,14,16,3,4,9,1,14,13,12,1,1,0,0,0,0,0,0,0,0,14,8,10,11,5,3,1,0,1,0,0,1,0,0,0,0,0.254,0.353,0.423,0.775,0.169,0.266
42503,Griff Langrish,2B,TEX,26,190,R,R,9,56,156,159,25,8,1,2,8,0,0,29,2,4,1,0,3.27,-1.4437,-0.2305,8,10,3,4,13,15,14,14,15,10,11,9,1,1,0,0,0,16,7,10,0,0,0,18,13,14,6,6,1,0,1,0,0,0,1,0,1,0,0.231,0.245,0.333,0.579,0.103,0.272
23830,Josh Parker,CF,SEA,30,193,R,R,12,20,67,73,10,7,1,2,5,0,0,3,4,3,2,1,3.27,0.0876,0.4481,12,14,11,9,17,1,4,7,4,15,15,13,1,1,0,0,0,0,0,0,18,12,15,15,20,19,7,1,1,0,1,0,1,0,0,0,1,0,0.299,0.356,0.522,0.879,0.224,0.290
40993,Juan Farinas,RF,LAA,32,179,R,R,17,156,639,698,127,54,9,1,29,2,3,55,39,16,15,2,3.71,1.9046,2.2449,16,16,1,9,19,8,15,6,12,10,20,18,1,1,0,0,0,1,0,0,14,3,14,14,19,20,16,5,1,0,0,1,1,0,0,1,0,1,0.299,0.353,0.416,0.769,0.117,0.325
39934,Jake Holland,C,LAD,34,188,R,R,18,64,159,169,25,7,3,6,19,1,0,57,8,6,1,0,4.01,-0.2256,0.6295,11,10,13,8,9,1,3,12,2,1,3,5,7,17,0,12,0,0,0,0,0,0,0,2,10,15,4,1,1,0,1,0,1,0,1,0,1,0,0.258,0.296,0.453,0.749,0.195,0.361
40505,Bobby Henry,SS,MIA,26,174,R,R,8,53,108,123,15,6,1,0,6,0,0,30,13,2,2,1,3.99,-0.2846,-0.0039,10,14,4,9,12,14,14,20,14,2,12,19,1,1,0,0,0,15,3,12,0,0,0,16,18,10,4,1,0,1,0,1,1,0,1,0,0,0,0.204,0.301,0.278,0.579,0.074,0.282
44015,Euan Macdonald,1B,BAL,31,189,L,R,3,162,569,641,84,25,2,35,80,1,1,137,53,22,17,2,4.20,1.25,2.5175,12,14,16,12,14,6,2,2,3,7,4,5,1,1,0,0,8,0,0,0,0,0,0,2,2,1,6,1,1,0,1,0,1,0,1,0,1,0,0.257,0.338,0.492,0.830,0.236,0.279
31255,Shawn Garay,C,NYM,24,184,L,R,6,141,478,518,84,27,3,19,59,0,0,81,38,19,2,5,3.78,0.3838,3.9093,14,16,12,10,17,1,3,9,2,1,3,6,11,11,0,11,0,0,0,0,0,0,0,6,10,11,6,7,0,1,1,0,1,0,1,0,1,0,0.278,0.334,0.467,0.801,0.188,0.302
40746,Sergio Moreno,LF,MIA,24,189,L,L,7,106,354,398,57,22,1,26,70,3,0,71,37,10,4,3,4.03,2.389,2.99,16,13,17,11,16,1,1,10,1,8,14,9,1,1,0,0,0,0,0,0,8,0,0,2,12,19,5,1,1,0,1,0,1,0,1,0,1,0,0.299,0.369,0.588,0.957,0.288,0.308
41279,Josh Hetrick,3B,MIL,27,187,L,R,4,11,10,11,0,0,0,0,0,0,0,6,1,0,0,0,4.70,-0.5595,-0.2336,11,14,12,9,13,4,11,16,8,13,12,13,1,1,16,0,0,0,6,0,0,0,0,11,10,10,3,7,0,1,1,0,1,0,1,0,0,0,0.000,0.091,0.000,0.091,0.000,0.000
42539,Mike Singer,CF,MTL,31,179,L,L,13,153,610,673,78,50,5,35,90,2,1,132,60,7,0,4,4.27,3.2039,5.1662,11,16,12,13,14,4,4,4,1,15,20,12,1,1,0,0,0,0,0,0,14,12,0,15,17,19,7,1,1,0,1,0,1,0,0,0,0,0,0.275,0.339,0.546,0.885,0.270,0.299
20741,Josh Abiuso,RF,CAR,28,198,L,L,9,151,527,649,60,43,2,48,140,6,0,133,110,12,5,10,5.44,7.6544,6.6497,14,17,19,16,13,1,3,6,1,6,13,11,1,2,0,0,0,0,0,0,0,0,5,2,12,20,3,1,0,1,0,1,0,0,1,0,1,0,0.290,0.414,0.653,1.066,0.362,0.298
21658,Kamari Staffney,RF,ATL,26,186,L,L,9,143,468,518,50,23,1,45,90,3,0,160,46,9,1,2,4.31,3.6839,3.3059,14,17,19,10,9,1,3,6,1,8,15,17,1,1,0,0,0,0,0,0,10,0,3,4,14,20,7,1,1,0,0,1,1,0,1,0,1,0,0.254,0.320,0.596,0.917,0.342,0.278
27080,Juan Valenzuela,CF,VAN,23,184,L,R,6,112,272,283,51,21,1,10,34,0,0,38,10,1,1,0,3.35,0.8241,1.8241,12,14,10,8,16,7,5,5,7,18,13,14,1,1,0,0,0,0,0,0,20,17,0,20,12,7,7,5,1,0,1,0,0,0,0,1,1,0,0.305,0.332,0.500,0.832,0.195,0.326
38201,Mike Walmer,2B,TOR,32,175,S,R,10,153,542,626,75,36,2,24,70,2,0,111,74,17,8,0,4.70,0.1613,3.3799,11,16,9,14,13,11,13,6,14,6,11,2,1,1,0,0,0,11,0,6,0,0,0,8,4,8,5,1,1,0,1,0,0,1,1,0,1,0,0.253,0.350,0.459,0.809,0.207,0.276
38318,Juan Largaespada,1B,MTL,25,189,L,R,7,160,585,648,70,42,1,24,78,4,2,189,53,13,4,2,4.36,-0.81,0.9457,11,15,14,11,11,14,13,18,4,12,11,16,2,2,0,0,18,0,15,0,13,0,0,7,14,18,4,1,1,0,0,0,1,0,1,0,1,0,0.234,0.300,0.432,0.733,0.198,0.301
39001,Chris Yarger,3B,VAN,29,187,R,R,10,161,624,710,81,49,1,76,142,2,0,100,69,22,15,2,4.18,7.1019,11.8794,17,18,17,12,16,9,13,20,9,5,9,15,1,1,0,0,0,0,14,0,0,0,0,5,10,4,2,1,0,1,1,0,1,0,1,0,1,0,0.332,0.410,0.779,1.189,0.447,0.291
44149,Juan Ceniceros,CF,LAA,22,185,L,L,5,12,26,29,7,0,1,0,7,0,0,5,3,0,0,0,4.62,-0.0668,0.0548,10,11,2,15,11,14,13,13,1,17,16,19,1,1,0,0,0,0,0,0,17,15,20,16,16,15,13,11,1,0,0,0,1,0,1,0,1,0,0.308,0.379,0.385,0.764,0.077,0.381
19516,Jorge Vergara,RF,NYM,23,185,R,R,7,162,587,659,88,20,1,48,102,2,0,144,64,18,6,3,4.43,2.5905,4.9266,15,15,17,14,12,11,15,16,20,14,12,18,1,2,0,0,9,0,8,6,0,11,17,5,1,4,11,1,1,0,1,0,1,0,1,0,1,0,0.267,0.344,0.550,0.895,0.283,0.275
20567,Ed Harris,RF,BOS,29,182,R,R,11,111,391,434,48,22,2,30,72,1,0,105,31,14,11,3,4.04,1.9984,2.3793,13,14,16,10,13,1,2,12,1,9,15,19,1,1,0,0,0,0,0,0,12,0,12,1,15,20,7,1,0,1,1,0,0,1,0,0,0,0,0.261,0.332,0.558,0.889,0.297,0.280
41051,Luis Mikus,RF,VAN,23,197,L,L,6,135,448,492,58,28,0,34,86,2,0,156,39,16,3,2,4.15,3.2099,2.6248,14,16,15,10,12,1,2,9,1,10,18,18,1,1,0,0,0,0,0,0,0,0,13,6,5,1,4,1,1,0,1,0,1,0,1,0,1,0,0.268,0.329,0.558,0.887,0.290,0.331
36918,Phil Langan,C,MTL,25,182,L,R,7,71,242,255,30,15,1,8,25,2,0,81,9,10,2,0,3.67,-1.0442,0.1566,11,15,12,8,12,1,2,4,3,1,4,3,12,9,0,7,0,0,0,0,0,0,0,1,1,5,3,1,1,0,1,0,1,0,1,0,0,1,0.223,0.255,0.393,0.647,0.169,0.297
37059,Jeff Bogenrief,LF,WAS,24,188,R,R,7,65,188,209,27,7,1,7,19,1,0,68,16,5,4,0,4.12,-1.089,-0.3217,11,16,11,9,9,5,7,4,6,8,17,14,1,1,0,0,0,0,0,0,11,0,0,1,1,1,7,1,0,1,0,1,0,0,0,1,1,0,0.223,0.297,0.383,0.680,0.160,0.307
43005,Quintin Yaag,CF,SF,27,186,R,R,11,155,606,666,65,28,2,16,49,3,0,214,50,11,7,2,4.30,-3.9938,-0.2463,9,13,11,11,9,12,9,8,11,19,19,17,1,1,0,0,0,0,0,0,8,19,18,19,20,20,8,8,1,0,1,0,0,0,0,1,1,0,0.183,0.252,0.315,0.567,0.132,0.251
39253,Steve Gertz,3B,PHI,25,194,L,R,7,160,639,720,106,25,3,52,121,1,0,119,77,8,2,1,4.44,3.2529,6.5319,17,17,16,14,16,9,10,19,7,5,12,15,1,1,0,0,0,0,12,0,0,0,0,18,13,17,6,2,0,1,0,1,1,0,1,0,1,0,0.291,0.369,0.584,0.952,0.293,0.286
2153,Isan Diaz,SS,LAD,38,178,L,R,21,160,509,597,58,30,0,13,44,3,4,229,78,2,3,7,4.90,-0.595,-0.2151,10,14,13,14,7,13,18,15,14,1,1,1,1,1,0,0,0,15,7,11,0,0,0,9,15,16,16,10,0,1,1,0,1,0,1,0,1,0,0.198,0.307,0.334,0.641,0.136,0.326
20440,Juan de la Garza,CF,BOS,24,190,R,R,8,15,54,57,7,0,1,1,4,1,0,15,2,1,0,0,3.61,-0.2413,-0.507,10,13,10,8,11,16,13,7,16,16,14,16,1,1,0,0,0,9,0,0,20,13,3,18,15,9,6,1,1,0,1,0,1,0,1,0,0,1,0.167,0.193,0.259,0.452,0.093,0.205
23091,Kinnon Yarrigle,2B,OAK,24,187,R,R,7,27,79,88,10,8,0,1,3,0,0,36,9,1,0,0,4.75,-0.0484,0.0936,10,18,10,13,10,9,14,10,20,6,9,6,1,1,0,0,9,13,0,4,0,0,0,18,19,20,5,6,1,0,0,1,1,0,1,0,1,0,0.241,0.318,0.380,0.698,0.139,0.429
37930,Zi-yang Dou,2B,MTL,23,189,R,R,5,156,593,657,70,35,5,22,85,5,1,170,43,14,15,2,4.01,-0.5254,0.9642,11,17,14,8,12,12,15,9,18,8,13,5,1,1,0,0,0,14,0,1,0,0,0,18,12,6,6,8,1,0,0,1,1,0,0,1,0,0,0.223,0.290,0.410,0.699,0.187,0.271
39863,Jorge Fabela,2B,NYM,29,189,R,R,8,159,586,690,68,28,1,29,85,8,0,146,82,11,14,2,4.68,1.4343,3.57,12,15,16,13,13,15,15,11,17,10,12,8,1,1,0,0,0,17,0,13,0,0,0,12,18,14,8,1,0,1,1,0,1,0,1,0,1,0,0.215,0.322,0.415,0.736,0.200,0.232
41598,Juan Rojas,1B,BOS,25,189,L,L,8,112,331,366,37,19,4,27,53,2,0,105,29,6,4,4,4.16,1.0211,2.3216,14,16,19,12,10,9,8,6,3,3,5,3,1,1,0,0,15,0,0,0,0,0,0,8,2,3,6,1,0,0,0,1,1,0,0,1,0,1,0.263,0.328,0.589,0.917,0.326,0.299
43664,Jorge Rivera,LF,CAR,24,190,L,L,9,117,185,195,37,13,0,5,30,4,1,16,5,2,0,1,3.30,0.2099,0.6135,17,17,7,5,19,8,8,4,1,10,14,13,1,1,0,0,0,0,0,0,8,0,10,19,19,20,19,12,0,0,0,1,0,1,1,0,1,0,0.297,0.309,0.449,0.758,0.151,0.298
40123,Jamie Severson,SS,LVS,24,182,R,R,6,95,236,251,37,14,2,8,35,0,0,68,15,10,0,0,3.85,-0.2649000000000001,1.4423,10,14,9,9,13,16,20,17,20,3,10,13,1,1,0,0,0,5,11,18,0,0,0,6,6,8,8,3,1,0,1,0,1,0,1,0,1,0,0.258,0.303,0.436,0.739,0.178,0.331
22701,Ed Kiedrowski,3B,MTL,29,182,S,R,11,145,523,570,90,34,1,32,104,2,0,83,39,13,6,0,3.94,3.4883,4.4642,13,14,13,11,16,7,14,18,8,1,8,14,1,1,0,0,0,0,12,0,0,0,0,1,5,1,13,1,1,0,0,1,1,0,1,0,1,0,0.300,0.354,0.553,0.907,0.252,0.305
38766,Ernesto Albarran,CF,CLE,25,194,L,L,7,147,603,666,138,35,2,2,28,4,7,54,42,13,10,3,3.52,0.257,2.1738,18,18,2,9,20,12,12,15,2,17,16,20,1,1,0,0,0,0,0,0,0,15,20,18,19,16,19,14,1,0,1,0,1,0,1,0,1,0,0.294,0.347,0.368,0.716,0.075,0.318
40552,Ernesto Lara,LF,CLE,23,179,L,L,6,47,145,163,23,6,0,14,44,0,0,34,17,7,1,0,4.26,0.6568,1.5387,13,14,15,11,12,7,7,3,1,13,14,13,1,1,0,0,6,0,0,0,16,0,0,5,1,2,4,1,1,0,1,0,1,0,1,0,1,0,0.297,0.374,0.628,1.002,0.331,0.299
43056,Hee-joon Joung,1B,ARI,34,190,R,R,14,156,578,651,89,24,3,40,114,7,0,116,58,16,8,1,4.14,2.6645,3.62,12,15,15,11,14,6,9,6,1,2,7,5,1,1,0,0,12,0,0,0,0,0,0,2,6,3,2,2,0,0,0,0,1,0,1,0,1,0,0.270,0.341,0.529,0.870,0.260,0.270
41457,Luis Gamez,LF,CAR,28,185,L,L,12,49,88,93,19,6,1,1,11,0,1,16,4,0,0,1,3.63,0.5224,0.3416,11,13,6,9,13,5,6,4,2,16,14,12,1,1,0,0,0,0,0,0,19,14,10,17,3,7,18,11,1,0,1,0,1,0,0,0,1,0,0.307,0.337,0.432,0.769,0.125,0.366
32381,Carol Ruijs,CF,STL,25,192,L,L,8,162,645,714,81,39,6,61,142,4,0,100,60,13,5,5,3.91,7.4214,8.8477,16,19,16,10,16,10,8,4,1,16,20,15,1,1,0,0,0,0,0,0,0,15,0,19,20,12,4,1,1,0,1,0,1,0,1,0,1,0,0.290,0.353,0.653,1.006,0.363,0.258
35513,Ismael Aguirre,SS,CIN,25,184,R,R,7,161,544,633,81,24,9,13,56,6,6,131,74,14,2,3,4.87,-1.3663,2.4021,11,12,7,16,14,17,13,15,18,4,8,14,1,1,0,0,0,11,0,15,0,0,0,18,20,17,10,4,1,0,1,0,1,0,1,0,1,0,0.233,0.324,0.382,0.707,0.149,0.281
43531,Sergio Aldaco,3B,OAK,28,190,L,R,12,101,206,255,23,9,1,11,30,2,0,57,43,3,4,0,5.74,0.1742,1.374,10,14,14,18,12,7,10,17,4,5,9,18,1,1,0,0,0,0,10,0,0,0,0,9,17,15,6,6,1,0,1,0,1,0,1,0,1,0,0.214,0.357,0.427,0.784,0.214,0.236
20837,Butch Kelter,C,STL,30,184,R,R,9,136,469,534,63,39,1,15,62,3,3,125,55,12,3,6,4.39,-0.2435,2.6519,12,17,15,12,13,4,6,6,3,1,5,5,11,11,0,10,0,0,0,0,0,0,0,3,5,7,4,1,1,0,1,0,1,0,1,0,1,0,0.252,0.332,0.435,0.767,0.183,0.310
28067,Luis Almanzar,3B,OAK,35,183,R,R,25,112,393,420,60,19,1,17,46,3,1,128,19,13,4,0,4.02,-0.4514,1.384,12,11,12,11,10,7,17,19,19,1,1,1,1,1,0,0,0,8,15,0,0,0,0,14,20,17,14,6,1,0,1,0,1,0,1,0,1,0,0.247,0.286,0.430,0.716,0.183,0.319
41099,Eric Fitzgerald,C,CHC,28,186,R,R,10,51,154,168,16,7,3,4,14,0,1,44,12,6,1,2,4.01,-1.0761,-0.0903,7,9,9,9,9,1,8,7,1,1,8,6,12,16,0,15,0,0,0,0,0,0,0,1,2,1,15,1,1,0,1,0,0,0,1,0,1,0,0.195,0.257,0.357,0.615,0.162,0.245
42161,Rogelio Ortega,2B,CHC,30,189,R,R,14,81,129,137,18,5,0,2,12,0,1,34,6,0,1,1,3.71,-1.0517,-0.4126,10,17,4,9,13,15,17,17,16,9,17,15,1,1,0,0,0,18,0,14,0,0,8,17,20,20,12,4,0,1,0,1,0,1,1,0,1,0,0.194,0.235,0.279,0.514,0.085,0.247
19641,Toshio Oki,CF,PIT,26,180,R,R,9,25,101,105,10,4,0,4,12,0,0,38,4,1,0,0,3.86,-0.7089,-0.4048,10,12,10,8,9,5,5,12,6,17,19,20,1,1,0,0,0,0,0,0,9,17,0,7,16,19,6,4,0,1,1,0,0,1,1,0,1,0,0.178,0.210,0.337,0.546,0.158,0.237
19650,Jorge Cabrera,SS,NSH,26,186,R,R,10,79,196,216,33,8,1,2,13,0,1,62,18,5,1,2,4.19,-0.6418,-0.098,10,11,5,10,11,16,20,20,20,9,13,20,1,1,0,0,0,16,20,18,0,0,11,17,16,12,11,7,1,0,0,1,0,1,1,0,1,0,0.224,0.293,0.306,0.599,0.082,0.318
35033,Kevin Dusek,CF,ATL,28,188,R,R,11,147,610,667,93,46,5,35,87,3,1,162,50,5,3,2,4.13,4.936,5.7644,14,18,14,10,13,3,3,7,2,15,16,12,1,1,0,0,0,0,0,0,12,12,14,15,14,16,6,1,1,0,1,0,1,0,1,0,1,0,0.293,0.348,0.557,0.906,0.264,0.346
37970,Phil McGee,CF,NYY,25,193,R,R,7,154,515,564,64,28,7,19,62,0,0,107,47,14,2,3,4.02,-0.447,1.1792,13,16,11,11,15,9,4,9,5,16,11,17,1,1,0,0,0,0,0,0,0,14,18,16,18,9,7,8,1,0,1,0,1,0,1,0,1,0,0.229,0.296,0.421,0.717,0.192,0.254
20907,Chris Simmons,C,SEA,26,194,R,R,9,128,475,510,66,31,1,28,75,1,2,117,31,16,1,2,3.82,1.5556,3.6126,12,14,14,11,13,6,2,3,2,1,2,2,15,9,0,12,0,0,0,0,0,0,0,8,1,1,16,1,1,0,0,1,1,0,1,0,1,0,0.265,0.311,0.512,0.823,0.246,0.296
